step,PNA,PRD,ABS,PRI,PAN,
0.8615,1968,27335,2173,32668,22006,
0.8616,1968,27338,2173,32673,22008,
0.8617,1968,27341,2173,32677,22011,
0.8618,1969,27344,2173,32681,22013,
0.8619,1969,27345,2173,32684,22019,
0.862,1970,27348,2175,32686,22021,
0.8621,1970,27352,2175,32687,22026,
0.8622,1970,27354,2175,32690,22031,
0.8623,1971,27355,2175,32695,22034,
0.8624,1971,27359,2175,32699,22036,
0.8625,1972,27362,2175,32701,22040,
0.8626,1972,27365,2175,32704,22044,
0.8627,1972,27369,2175,32708,22046,
0.8628,1972,27374,2176,32708,22050,
0.8629,1972,27376,2177,32711,22054,
0.863,1972,27379,2178,32715,22056,
0.8631,1973,27384,2178,32717,22058,
0.8632,1973,27386,2178,32719,22064,
0.8633,1975,27388,2179,32723,22065,
0.8634,1975,27392,2179,32728,22066,
0.8635,1975,27394,2179,32731,22071,
0.8636,1975,27396,2180,32734,22075,
0.8637,1975,27398,2180,32738,22079,
0.8638,1975,27403,2180,32741,22081,
0.8639,1975,27407,2181,32744,22083,
0.864,1976,27413,2181,32745,22085,
0.8641,1976,27417,2181,32749,22087,
0.8642,1976,27422,2181,32750,22091,
0.8643,1977,27423,2182,32755,22093,
0.8644,1977,27427,2182,32757,22097,
0.8645,1977,27431,2182,32760,22100,
0.8646,1978,27432,2182,32762,22106,
0.8647,1979,27437,2183,32763,22108,
0.8648,1980,27438,2184,32766,22112,
0.8649,1980,27441,2184,32770,22115,
0.865,1980,27443,2184,32775,22118,
0.8651,1980,27448,2184,32780,22118,
0.8652,1981,27450,2184,32784,22121,
0.8653,1981,27453,2185,32790,22121,
0.8654,1981,27456,2185,32795,22123,
0.8655,1981,27459,2185,32799,22126,
0.8656,1981,27462,2185,32802,22130,
0.8657,1981,27465,2185,32807,22132,
0.8658,1981,27469,2185,32812,22133,
0.8659,1982,27474,2185,32815,22134,
0.866,1982,27476,2185,32820,22137,
0.8661,1983,27477,2185,32826,22139,
0.8662,1983,27482,2185,32827,22143,
0.8663,1983,27485,2185,32830,22147,
0.8664,1983,27486,2185,32837,22149,
0.8665,1983,27487,2186,32843,22151,
0.8666,1983,27491,2187,32846,22153,
0.8667,1983,27491,2187,32854,22155,
0.8668,1984,27494,2187,32857,22158,
0.8669,1984,27497,2187,32859,22163,
0.867,1984,27502,2187,32862,22165,
0.8671,1984,27506,2187,32865,22168,
0.8672,1984,27509,2188,32869,22170,
0.8673,1986,27512,2188,32873,22171,
0.8674,1986,27513,2188,32880,22173,
0.8675,1987,27517,2188,32883,22175,
0.8676,1987,27522,2188,32884,22179,
0.8677,1987,27525,2188,32889,22181,
0.8678,1988,27528,2189,32891,22184,
0.8679,1988,27533,2189,32895,22185,
0.868,1988,27535,2189,32900,22188,
0.8681,1989,27540,2190,32903,22188,
0.8682,1989,27547,2190,32905,22189,
0.8683,1989,27549,2191,32908,22193,
0.8684,1989,27552,2191,32912,22196,
0.8685,1990,27554,2191,32914,22201,
0.8686,1990,27557,2192,32917,22204,
0.8687,1991,27561,2192,32920,22206,
0.8688,1991,27563,2192,32925,22209,
0.8689,1991,27567,2192,32930,22210,
0.869,1991,27573,2192,32933,22211,
0.8691,1991,27575,2192,32938,22214,
0.8692,1991,27578,2192,32943,22216,
0.8693,1991,27582,2192,32947,22218,
0.8694,1992,27587,2192,32951,22218,
0.8695,1992,27588,2192,32957,22221,
0.8696,1993,27591,2192,32960,22224,
0.8697,1993,27594,2192,32961,22230,
0.8698,1994,27596,2193,32963,22234,
0.8699,1995,27600,2193,32966,22236,
0.87,1996,27603,2193,32970,22238,
0.8701,1996,27605,2193,32974,22242,
0.8702,1996,27607,2193,32979,22245,
0.8703,1996,27610,2194,32984,22246,
0.8704,1996,27613,2194,32988,22249,
0.8705,1996,27619,2194,32991,22250,
0.8706,1996,27620,2194,32994,22256,
0.8707,1996,27625,2194,32998,22257,
0.8708,1996,27628,2195,33000,22261,
0.8709,1996,27633,2195,33002,22264,
0.871,1996,27634,2195,33009,22266,
0.8711,1997,27637,2195,33013,22268,
0.8712,1997,27637,2195,33014,22277,
0.8713,1997,27641,2196,33018,22278,
0.8714,1997,27643,2196,33020,22284,
0.8715,2000,27647,2196,33021,22286,
0.8716,2000,27649,2198,33026,22287,
0.8717,2000,27652,2198,33030,22290,
0.8718,2000,27655,2199,33032,22294,
0.8719,2000,27659,2200,33035,22296,
0.872,2000,27661,2200,33041,22298,
0.8721,2000,27666,2200,33044,22300,
0.8722,2001,27668,2200,33046,22305,
0.8723,2001,27671,2200,33052,22306,
0.8724,2001,27676,2200,33053,22310,
0.8725,2001,27680,2200,33056,22313,
0.8726,2003,27683,2200,33060,22314,
0.8727,2003,27687,2200,33064,22316,
0.8728,2003,27690,2200,33067,22320,
0.8729,2003,27697,2200,33069,22321,
0.873,2003,27702,2200,33072,22323,
0.8731,2003,27708,2201,33072,22326,
0.8732,2003,27709,2201,33077,22330,
0.8733,2004,27711,2202,33081,22332,
0.8734,2004,27714,2203,33084,22335,
0.8735,2005,27716,2203,33087,22339,
0.8736,2006,27722,2203,33089,22340,
0.8737,2007,27726,2203,33092,22342,
0.8738,2007,27728,2203,33097,22345,
0.8739,2007,27731,2203,33102,22347,
0.874,2007,27735,2203,33105,22350,
0.8741,2007,27738,2203,33109,22353,
0.8742,2007,27742,2204,33112,22355,
0.8743,2008,27745,2204,33117,22356,
0.8744,2009,27749,2204,33120,22358,
0.8745,2009,27755,2205,33120,22361,
0.8746,2010,27758,2205,33123,22364,
0.8747,2011,27760,2205,33126,22368,
0.8748,2012,27763,2205,33130,22370,
0.8749,2012,27765,2205,33136,22372,
0.875,2012,27766,2205,33143,22374,
0.8751,2012,27768,2207,33148,22375,
0.8752,2012,27772,2207,33152,22377,
0.8753,2012,27774,2207,33159,22378,
0.8754,2012,27780,2207,33162,22379,
0.8755,2014,27783,2207,33165,22381,
0.8756,2015,27786,2207,33169,22383,
0.8757,2016,27788,2207,33172,22387,
0.8758,2016,27790,2207,33179,22388,
0.8759,2016,27794,2207,33184,22389,
0.876,2016,27798,2207,33187,22392,
0.8761,2016,27802,2207,33191,22394,
0.8762,2016,27804,2208,33193,22399,
0.8763,2016,27809,2208,33197,22400,
0.8764,2016,27811,2209,33203,22401,
0.8765,2016,27815,2209,33205,22405,
0.8766,2017,27817,2209,33210,22407,
0.8767,2017,27819,2209,33216,22409,
0.8768,2017,27822,2210,33218,22413,
0.8769,2017,27823,2210,33224,22416,
0.877,2017,27827,2210,33226,22420,
0.8771,2017,27831,2211,33229,22422,
0.8772,2017,27833,2211,33233,22426,
0.8773,2017,27836,2211,33236,22430,
0.8774,2018,27838,2211,33241,22432,
0.8775,2018,27840,2213,33245,22434,
0.8776,2019,27844,2214,33249,22434,
0.8777,2019,27848,2215,33253,22435,
0.8778,2020,27850,2216,33257,22437,
0.8779,2020,27852,2218,33261,22439,
0.878,2020,27856,2218,33266,22440,
0.8781,2020,27858,2218,33270,22444,
0.8782,2020,27861,2218,33273,22448,
0.8783,2020,27866,2219,33275,22450,
0.8784,2020,27871,2219,33278,22452,
0.8785,2020,27872,2220,33285,22453,
0.8786,2021,27876,2221,33287,22455,
0.8787,2021,27878,2221,33293,22457,
0.8788,2021,27883,2221,33297,22458,
0.8789,2021,27885,2221,33300,22463,
0.879,2021,27888,2221,33304,22466,
0.8791,2021,27890,2222,33308,22469,
0.8792,2021,27892,2222,33315,22470,
0.8793,2021,27895,2222,33320,22472,
0.8794,2021,27896,2223,33322,22478,
0.8795,2021,27900,2223,33325,22481,
0.8796,2021,27900,2224,33331,22484,
0.8797,2021,27904,2224,33336,22485,
0.8798,2021,27909,2224,33340,22486,
0.8799,2021,27913,2224,33340,22492,
0.88,2021,27917,2224,33345,22493,
0.8801,2021,27920,2224,33350,22495,
0.8802,2021,27923,2224,33353,22499,
0.8803,2022,27927,2225,33356,22500,
0.8804,2022,27929,2225,33361,22503,
0.8805,2022,27936,2225,33363,22504,
0.8806,2022,27941,2225,33367,22505,
0.8807,2022,27944,2225,33373,22506,
0.8808,2022,27946,2225,33380,22507,
0.8809,2023,27949,2225,33383,22510,
0.881,2023,27951,2225,33389,22512,
0.8811,2023,27956,2225,33393,22513,
0.8812,2025,27957,2225,33397,22516,
0.8813,2025,27961,2225,33402,22517,
0.8814,2026,27965,2225,33403,22521,
0.8815,2026,27966,2225,33408,22525,
0.8816,2027,27971,2226,33409,22527,
0.8817,2028,27975,2226,33412,22529,
0.8818,2028,27978,2226,33417,22531,
0.8819,2028,27980,2226,33421,22535,
0.882,2028,27984,2227,33425,22536,
0.8821,2028,27987,2228,33429,22538,
0.8822,2028,27991,2228,33431,22542,
0.8823,2029,27993,2228,33436,22544,
0.8824,2029,27997,2228,33438,22548,
0.8825,2030,27998,2228,33443,22551,
0.8826,2030,28000,2228,33447,22555,
0.8827,2030,28002,2228,33452,22558,
0.8828,2030,28003,2228,33457,22562,
0.8829,2030,28005,2228,33460,22567,
0.883,2030,28007,2228,33463,22572,
0.8831,2030,28012,2228,33466,22574,
0.8832,2030,28014,2230,33470,22576,
0.8833,2031,28019,2230,33471,22579,
0.8834,2031,28021,2231,33476,22581,
0.8835,2031,28023,2231,33479,22586,
0.8836,2031,28027,2231,33484,22587,
0.8837,2031,28028,2231,33489,22591,
0.8838,2031,28032,2231,33493,22593,
0.8839,2032,28035,2233,33496,22594,
0.884,2032,28041,2233,33498,22596,
0.8841,2032,28044,2233,33502,22599,
0.8842,2032,28046,2233,33508,22601,
0.8843,2032,28048,2233,33513,22604,
0.8844,2032,28052,2233,33517,22606,
0.8845,2032,28057,2233,33519,22609,
0.8846,2032,28060,2233,33521,22614,
0.8847,2032,28064,2233,33526,22615,
0.8848,2032,28067,2234,33529,22618,
0.8849,2032,28072,2235,33531,22620,
0.885,2032,28075,2236,33535,22622,
0.8851,2032,28077,2236,33538,22627,
0.8852,2032,28079,2237,33541,22631,
0.8853,2033,28081,2237,33544,22635,
0.8854,2033,28082,2237,33550,22638,
0.8855,2033,28086,2237,33556,22638,
0.8856,2033,28088,2239,33559,22641,
0.8857,2033,28091,2240,33562,22644,
0.8858,2033,28093,2240,33568,22646,
0.8859,2033,28096,2240,33574,22647,
0.886,2033,28101,2241,33578,22647,
0.8861,2033,28103,2241,33584,22649,
0.8862,2033,28109,2241,33588,22649,
0.8863,2033,28111,2241,33593,22652,
0.8864,2033,28113,2241,33597,22656,
0.8865,2033,28117,2241,33600,22659,
0.8866,2033,28119,2241,33603,22664,
0.8867,2033,28122,2241,33607,22667,
0.8868,2033,28126,2241,33610,22670,
0.8869,2033,28128,2241,33618,22670,
0.887,2033,28131,2241,33623,22672,
0.8871,2033,28134,2242,33627,22674,
0.8872,2033,28137,2242,33630,22678,
0.8873,2033,28139,2242,33633,22683,
0.8874,2033,28141,2243,33637,22686,
0.8875,2035,28144,2244,33641,22686,
0.8876,2035,28150,2244,33642,22689,
0.8877,2035,28155,2244,33645,22691,
0.8878,2035,28160,2244,33647,22694,
0.8879,2035,28164,2244,33651,22696,
0.888,2036,28167,2244,33657,22696,
0.8881,2036,28170,2244,33662,22698,
0.8882,2036,28174,2244,33667,22699,
0.8883,2036,28176,2245,33672,22701,
0.8884,2036,28180,2246,33675,22703,
0.8885,2036,28183,2246,33680,22705,
0.8886,2036,28186,2246,33684,22708,
0.8887,2037,28188,2246,33689,22710,
0.8888,2037,28192,2246,33692,22713,
0.8889,2037,28196,2246,33698,22713,
0.889,2038,28198,2248,33702,22714,
0.8891,2038,28200,2248,33706,22718,
0.8892,2039,28203,2249,33709,22720,
0.8893,2039,28208,2250,33711,22722,
0.8894,2039,28211,2250,33715,22725,
0.8895,2040,28213,2250,33719,22728,
0.8896,2040,28216,2251,33722,22731,
0.8897,2040,28218,2251,33727,22734,
0.8898,2040,28224,2251,33730,22735,
0.8899,2040,28229,2251,33734,22736,
0.89,2041,28231,2252,33738,22738,
0.8901,2041,28232,2252,33743,22742,
0.8902,2041,28235,2252,33749,22743,
0.8903,2041,28237,2252,33754,22746,
0.8904,2041,28239,2252,33759,22749,
0.8905,2041,28244,2252,33761,22752,
0.8906,2041,28245,2253,33766,22755,
0.8907,2041,28246,2253,33772,22758,
0.8908,2041,28252,2253,33775,22759,
0.8909,2041,28259,2253,33777,22760,
0.891,2041,28261,2253,33781,22764,
0.8911,2041,28265,2254,33783,22767,
0.8912,2042,28269,2254,33786,22769,
0.8913,2042,28273,2254,33789,22772,
0.8914,2043,28273,2255,33795,22774,
0.8915,2043,28278,2255,33797,22777,
0.8916,2043,28282,2255,33802,22778,
0.8917,2044,28284,2255,33806,22781,
0.8918,2044,28284,2258,33811,22783,
0.8919,2045,28286,2258,33816,22785,
0.892,2046,28289,2258,33819,22788,
0.8921,2046,28293,2258,33823,22790,
0.8922,2048,28294,2258,33826,22794,
0.8923,2048,28300,2258,33828,22796,
0.8924,2048,28304,2258,33833,22797,
0.8925,2048,28307,2258,33839,22798,
0.8926,2048,28310,2258,33844,22800,
0.8927,2048,28313,2258,33848,22803,
0.8928,2048,28315,2258,33853,22806,
0.8929,2048,28318,2258,33857,22809,
0.893,2048,28318,2258,33863,22813,
0.8931,2048,28321,2258,33868,22815,
0.8932,2048,28325,2260,33871,22816,
0.8933,2048,28326,2260,33875,22821,
0.8934,2049,28327,2262,33879,22823,
0.8935,2049,28330,2262,33885,22824,
0.8936,2049,28333,2262,33890,22826,
0.8937,2050,28338,2262,33891,22829,
0.8938,2050,28342,2262,33894,22832,
0.8939,2050,28346,2262,33896,22836,
0.894,2050,28349,2262,33898,22841,
0.8941,2051,28353,2262,33900,22844,
0.8942,2051,28353,2264,33903,22849,
0.8943,2051,28356,2264,33908,22851,
0.8944,2051,28358,2266,33912,22853,
0.8945,2051,28362,2266,33917,22854,
0.8946,2051,28364,2266,33922,22857,
0.8947,2051,28368,2266,33924,22861,
0.8948,2051,28373,2266,33928,22862,
0.8949,2052,28374,2266,33932,22866,
0.895,2052,28380,2266,33935,22867,
0.8951,2052,28385,2266,33937,22870,
0.8952,2052,28388,2266,33940,22874,
0.8953,2052,28392,2266,33942,22878,
0.8954,2052,28397,2267,33944,22880,
0.8955,2052,28398,2267,33950,22883,
0.8956,2053,28400,2267,33953,22887,
0.8957,2053,28403,2267,33957,22890,
0.8958,2054,28407,2267,33959,22893,
0.8959,2054,28409,2268,33963,22896,
0.896,2054,28414,2268,33967,22897,
0.8961,2054,28415,2268,33972,22901,
0.8962,2054,28419,2268,33977,22902,
0.8963,2055,28421,2268,33981,22905,
0.8964,2056,28423,2268,33985,22908,
0.8965,2056,28427,2269,33987,22911,
0.8966,2056,28429,2270,33989,22916,
0.8967,2056,28432,2270,33993,22919,
0.8968,2056,28432,2270,33999,22923,
0.8969,2058,28437,2270,34001,22924,
0.897,2058,28440,2270,34006,22926,
0.8971,2059,28446,2271,34008,22926,
0.8972,2060,28451,2271,34012,22926,
0.8973,2060,28456,2273,34014,22927,
0.8974,2060,28458,2274,34018,22930,
0.8975,2061,28461,2274,34019,22935,
0.8976,2062,28465,2275,34021,22937,
0.8977,2062,28467,2275,34026,22940,
0.8978,2063,28469,2275,34030,22943,
0.8979,2063,28472,2275,34034,22946,
0.898,2063,28474,2275,34038,22950,
0.8981,2063,28478,2276,34042,22951,
0.8982,2063,28480,2276,34049,22952,
0.8983,2063,28484,2277,34052,22954,
0.8984,2063,28486,2277,34054,22960,
0.8985,2063,28490,2277,34055,22965,
0.8986,2063,28496,2277,34058,22966,
0.8987,2063,28500,2277,34062,22968,
0.8988,2063,28503,2278,34064,22972,
0.8989,2063,28506,2280,34065,22976,
0.899,2063,28510,2280,34067,22980,
0.8991,2063,28513,2280,34070,22984,
0.8992,2064,28516,2280,34074,22986,
0.8993,2064,28520,2280,34078,22988,
0.8994,2065,28525,2280,34080,22990,
0.8995,2065,28528,2280,34084,22993,
0.8996,2065,28530,2281,34087,22997,
0.8997,2065,28531,2281,34093,23000,
0.8998,2066,28533,2281,34095,23005,
0.8999,2066,28535,2281,34101,23007,
0.9,2066,28537,2281,34105,23011,
0.9001,2066,28541,2282,34109,23012,
0.9002,2066,28541,2282,34116,23015,
0.9003,2067,28543,2283,34120,23017,
0.9004,2067,28545,2283,34127,23018,
0.9005,2067,28552,2283,34129,23019,
0.9006,2067,28554,2284,34133,23022,
0.9007,2067,28557,2284,34136,23026,
0.9008,2067,28560,2284,34139,23030,
0.9009,2067,28562,2284,34144,23033,
0.901,2067,28567,2284,34147,23035,
0.9011,2068,28572,2284,34150,23036,
0.9012,2068,28576,2284,34153,23039,
0.9013,2068,28580,2284,34156,23042,
0.9014,2068,28583,2285,34162,23042,
0.9015,2068,28587,2285,34166,23044,
0.9016,2069,28590,2285,34168,23048,
0.9017,2069,28594,2285,34171,23051,
0.9018,2069,28597,2285,34174,23055,
0.9019,2069,28602,2286,34177,23056,
0.902,2069,28608,2286,34177,23060,
0.9021,2069,28614,2287,34178,23062,
0.9022,2069,28616,2287,34183,23065,
0.9023,2069,28616,2288,34186,23071,
0.9024,2069,28619,2289,34190,23073,
0.9025,2070,28622,2289,34192,23077,
0.9026,2070,28624,2289,34196,23081,
0.9027,2072,28626,2289,34200,23083,
0.9028,2072,28630,2289,34203,23086,
0.9029,2072,28635,2289,34206,23088,
0.903,2072,28637,2289,34212,23090,
0.9031,2072,28642,2289,34215,23092,
0.9032,2072,28645,2289,34220,23094,
0.9033,2072,28648,2289,34223,23098,
0.9034,2072,28648,2289,34227,23104,
0.9035,2072,28650,2289,34233,23106,
0.9036,2073,28652,2289,34239,23107,
0.9037,2074,28652,2289,34244,23111,
0.9038,2075,28653,2290,34248,23114,
0.9039,2075,28655,2290,34251,23119,
0.904,2075,28657,2290,34254,23124,
0.9041,2075,28660,2290,34257,23128,
0.9042,2075,28665,2290,34261,23129,
0.9043,2076,28666,2290,34267,23131,
0.9044,2076,28668,2291,34271,23134,
0.9045,2076,28673,2291,34273,23137,
0.9046,2076,28675,2291,34278,23140,
0.9047,2076,28678,2291,34282,23143,
0.9048,2077,28682,2291,34283,23147,
0.9049,2077,28685,2291,34288,23149,
0.905,2077,28687,2291,34292,23153,
0.9051,2077,28690,2291,34297,23155,
0.9052,2077,28694,2291,34300,23158,
0.9053,2078,28696,2292,34305,23159,
0.9054,2078,28699,2292,34308,23163,
0.9055,2078,28701,2292,34313,23166,
0.9056,2078,28704,2292,34317,23169,
0.9057,2078,28707,2293,34319,23173,
0.9058,2078,28711,2294,34322,23175,
0.9059,2078,28714,2294,34327,23177,
0.906,2079,28714,2295,34332,23180,
0.9061,2079,28716,2296,34337,23182,
0.9062,2079,28720,2296,34337,23188,
0.9063,2079,28725,2296,34341,23189,
0.9064,2079,28728,2296,34348,23189,
0.9065,2079,28733,2296,34351,23191,
0.9066,2079,28736,2297,34353,23195,
0.9067,2079,28739,2297,34358,23197,
0.9068,2079,28742,2297,34362,23200,
0.9069,2079,28744,2297,34368,23202,
0.907,2079,28745,2298,34373,23205,
0.9071,2079,28748,2298,34378,23207,
0.9072,2081,28751,2298,34381,23209,
0.9073,2081,28756,2299,34382,23212,
0.9074,2081,28757,2299,34387,23216,
0.9075,2081,28761,2299,34390,23219,
0.9076,2081,28761,2299,34397,23222,
0.9077,2082,28764,2300,34402,23222,
0.9078,2083,28766,2300,34407,23224,
0.9079,2083,28769,2302,34409,23227,
0.908,2083,28773,2302,34414,23228,
0.9081,2084,28774,2302,34420,23230,
0.9082,2084,28777,2302,34424,23233,
0.9083,2084,28780,2302,34430,23234,
0.9084,2085,28782,2303,34433,23237,
0.9085,2086,28783,2303,34438,23240,
0.9086,2086,28786,2303,34443,23242,
0.9087,2087,28790,2303,34447,23243,
0.9088,2087,28792,2304,34450,23247,
0.9089,2088,28795,2304,34453,23250,
0.909,2088,28798,2304,34457,23253,
0.9091,2089,28800,2304,34460,23257,
0.9092,2089,28805,2304,34462,23260,
0.9093,2089,28811,2304,34463,23263,
0.9094,2089,28814,2304,34466,23267,
0.9095,2089,28818,2304,34469,23270,
0.9096,2089,28820,2306,34475,23270,
0.9097,2090,28823,2306,34479,23272,
0.9098,2090,28824,2306,34487,23273,
0.9099,2090,28825,2307,34488,23280,
0.91,2090,28826,2310,34492,23282,
0.9101,2090,28827,2310,34498,23285,
0.9102,2091,28832,2311,34500,23286,
0.9103,2091,28834,2311,34506,23288,
0.9104,2091,28838,2311,34509,23291,
0.9105,2092,28841,2311,34514,23292,
0.9106,2092,28846,2311,34518,23293,
0.9107,2092,28847,2311,34523,23297,
0.9108,2092,28848,2312,34527,23301,
0.9109,2093,28854,2312,34529,23302,
0.911,2094,28855,2313,34534,23304,
0.9111,2094,28863,2314,34535,23304,
0.9112,2094,28868,2314,34537,23307,
0.9113,2094,28873,2314,34541,23308,
0.9114,2095,28875,2314,34547,23309,
0.9115,2096,28876,2314,34552,23312,
0.9116,2096,28876,2315,34558,23315,
0.9117,2097,28879,2315,34561,23318,
0.9118,2097,28882,2317,34564,23320,
0.9119,2098,28883,2317,34569,23323,
0.912,2099,28884,2317,34576,23324,
0.9121,2100,28887,2317,34580,23326,
0.9122,2101,28889,2317,34583,23330,
0.9123,2101,28896,2317,34585,23331,
0.9124,2101,28901,2317,34587,23334,
0.9125,2102,28904,2317,34588,23339,
0.9126,2102,28907,2317,34592,23342,
0.9127,2102,28910,2317,34595,23346,
0.9128,2102,28915,2317,34597,23349,
0.9129,2102,28919,2318,34601,23350,
0.913,2102,28924,2318,34605,23351,
0.9131,2102,28929,2318,34608,23353,
0.9132,2102,28932,2319,34613,23354,
0.9133,2102,28932,2319,34618,23359,
0.9134,2102,28935,2319,34623,23361,
0.9135,2102,28939,2319,34627,23363,
0.9136,2102,28943,2319,34632,23364,
0.9137,2102,28946,2319,34636,23367,
0.9138,2102,28949,2322,34638,23369,
0.9139,2102,28951,2323,34643,23371,
0.914,2103,28956,2323,34647,23371,
0.9141,2103,28958,2323,34654,23372,
0.9142,2103,28964,2323,34656,23374,
0.9143,2103,28967,2323,34662,23375,
0.9144,2103,28970,2323,34665,23379,
0.9145,2104,28972,2323,34669,23382,
0.9146,2104,28977,2323,34672,23384,
0.9147,2105,28980,2323,34676,23386,
0.9148,2105,28981,2324,34681,23389,
0.9149,2105,28982,2324,34686,23393,
0.915,2105,28986,2324,34687,23398,
0.9151,2105,28989,2325,34691,23400,
0.9152,2105,28990,2325,34698,23402,
0.9153,2105,28995,2327,34700,23403,
0.9154,2106,28997,2327,34705,23405,
0.9155,2106,28998,2328,34709,23409,
0.9156,2106,29001,2329,34713,23411,
0.9157,2106,29006,2329,34717,23412,
0.9158,2106,29009,2330,34721,23414,
0.9159,2106,29013,2330,34724,23417,
0.916,2106,29014,2330,34726,23424,
0.9161,2106,29019,2330,34729,23426,
0.9162,2106,29022,2330,34732,23430,
0.9163,2106,29025,2330,34736,23433,
0.9164,2106,29028,2330,34741,23435,
0.9165,2107,29030,2330,34745,23438,
0.9166,2110,29033,2330,34747,23440,
0.9167,2110,29037,2331,34750,23442,
0.9168,2110,29042,2331,34752,23445,
0.9169,2111,29043,2331,34757,23448,
0.917,2111,29046,2331,34761,23451,
0.9171,2111,29050,2332,34764,23453,
0.9172,2111,29055,2332,34767,23455,
0.9173,2112,29060,2332,34769,23457,
0.9174,2112,29065,2332,34773,23458,
0.9175,2112,29070,2334,34773,23461,
0.9176,2112,29074,2334,34777,23463,
0.9177,2112,29077,2336,34780,23465,
0.9178,2112,29080,2336,34785,23467,
0.9179,2112,29083,2336,34790,23469,
0.918,2112,29087,2336,34795,23470,
0.9181,2112,29089,2338,34799,23472,
0.9182,2112,29091,2339,34804,23474,
0.9183,2112,29095,2339,34807,23477,
0.9184,2112,29100,2339,34810,23479,
0.9185,2112,29102,2339,34814,23483,
0.9186,2112,29107,2339,34817,23485,
0.9187,2112,29109,2340,34823,23486,
0.9188,2112,29114,2341,34826,23487,
0.9189,2113,29115,2341,34830,23491,
0.919,2114,29117,2342,34834,23493,
0.9191,2114,29119,2343,34838,23496,
0.9192,2114,29121,2343,34842,23500,
0.9193,2114,29122,2344,34847,23503,
0.9194,2114,29124,2344,34852,23506,
0.9195,2114,29127,2344,34857,23508,
0.9196,2114,29130,2344,34859,23513,
0.9197,2115,29133,2345,34862,23515,
0.9198,2115,29139,2345,34864,23517,
0.9199,2115,29141,2345,34869,23520,
0.92,2115,29144,2346,34872,23523,
